"s","p","o"
"http://nl.dbpedia.org/resource/Jane_Brigode?dbpv=2016-10&nif=phrase&char=1202,1223","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Paul-Henry_Gendebien?dbpv=2016-10&nif=phrase&char=515,536","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Sint-Jan_Berchmanscollege_(Brussel)?dbpv=2016-10&nif=phrase&char=3128,3150","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_volksvertegenwoordigers_1831-2002?dbpv=2016-10&nif=phrase&char=5450,5472","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Justitie?dbpv=2016-10&nif=phrase&char=1396,1417","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Justitie?dbpv=2016-10&nif=phrase&char=2890,2911","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/René_Stevens?dbpv=2016-10&nif=phrase&char=654,675","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/1869?dbpv=2016-10&nif=phrase&char=2628,2649","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/31_januari?dbpv=2016-10&nif=phrase&char=3487,3508","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Albert_Houtart?dbpv=2016-10&nif=phrase&char=206,227","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Adrian_Carton_de_Wiart?dbpv=2016-10&nif=phrase&char=494,515","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Edmond_Picard?dbpv=2016-10&nif=phrase&char=707,728","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Katholiek_Verbond_van_België?dbpv=2016-10&nif=phrase&char=2056,2078","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Orde_van_Sint-Michaël_en_Sint-George?dbpv=2016-10&nif=phrase&char=15983,16033","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Michel_Levie?dbpv=2016-10&nif=phrase&char=1820,1841","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Académie_royale_de_langue_et_de_littérature_françaises_de_Belgique?dbpv=2016-10&nif=phrase&char=785,807","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léonie_Keingiaert_de_Gheluvelt?dbpv=2016-10&nif=phrase&char=1974,1995","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Sint-Jozefscollege_(Aalst)?dbpv=2016-10&nif=phrase&char=2713,2735","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/De_Juwelen_van_Gaga-Pan?dbpv=2016-10&nif=phrase&char=7878,7899","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Amédée_Lynen?dbpv=2016-10&nif=phrase&char=2322,2343","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Belgische_verkiezingen_1896?dbpv=2016-10&nif=phrase&char=1970,1991","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_adelsverheffingen_1922?dbpv=2016-10&nif=phrase&char=114,135","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_adelsverheffingen_en_-erkenningen_1808-1909?dbpv=2016-10&nif=phrase&char=205973,205995","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
