s,p,o
http://www.wikidata.org/entity/statement/q14990-83593737-8B63-49FC-BFB3-D9FE6753F0C3,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/q14990-83593737-8B63-49FC-BFB3-D9FE6753F0C3,http://www.wikidata.org/prop/statement/P569,"""1869-01-31T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime"
http://www.wikidata.org/entity/statement/q14990-83593737-8B63-49FC-BFB3-D9FE6753F0C3,http://www.wikidata.org/prop/statement/value/P569,http://www.wikidata.org/value/2ab03cc79bf5dab52be58bea43920889
http://www.wikidata.org/entity/statement/q14990-83593737-8B63-49FC-BFB3-D9FE6753F0C3,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/fa278ebfc458360e5aed63d5058cca83c46134f1
http://www.wikidata.org/entity/statement/q14990-83593737-8B63-49FC-BFB3-D9FE6753F0C3,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/f81efcffa22f97c08b331e95d810ac1eec32bfcd
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P570,http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC
http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC,http://www.wikidata.org/prop/statement/P570,"""1951-05-06T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime"
http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC,http://www.wikidata.org/prop/statement/value/P570,http://www.wikidata.org/value/0019ee506b83fa29b4234a0023dc441d
http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/fa278ebfc458360e5aed63d5058cca83c46134f1
http://www.wikidata.org/entity/statement/q14990-38451EC2-19A1-433B-B79C-4035EF24E1CC,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/f81efcffa22f97c08b331e95d810ac1eec32bfcd
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P102,http://www.wikidata.org/entity/statement/q14990-EDFDE7A3-A931-47A2-B3F6-BEE7DC612E28
http://www.wikidata.org/entity/statement/q14990-EDFDE7A3-A931-47A2-B3F6-BEE7DC612E28,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/q14990-EDFDE7A3-A931-47A2-B3F6-BEE7DC612E28,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/q14990-EDFDE7A3-A931-47A2-B3F6-BEE7DC612E28,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/q14990-EDFDE7A3-A931-47A2-B3F6-BEE7DC612E28,http://www.wikidata.org/prop/statement/P102,http://www.wikidata.org/entity/Q792293
http://www.wikidata.org/entity/statement/q14990-EDFDE7A3-A931-47A2-B3F6-BEE7DC612E28,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/fa278ebfc458360e5aed63d5058cca83c46134f1
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q14990-827A67CE-8AEA-4FAE-8E2D-8CE4D709076E
http://www.wikidata.org/entity/statement/Q14990-827A67CE-8AEA-4FAE-8E2D-8CE4D709076E,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-827A67CE-8AEA-4FAE-8E2D-8CE4D709076E,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-827A67CE-8AEA-4FAE-8E2D-8CE4D709076E,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-827A67CE-8AEA-4FAE-8E2D-8CE4D709076E,http://www.wikidata.org/prop/statement/P31,http://www.wikidata.org/entity/Q5
http://www.wikidata.org/entity/statement/Q14990-827A67CE-8AEA-4FAE-8E2D-8CE4D709076E,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/fa278ebfc458360e5aed63d5058cca83c46134f1
http://www.wikidata.org/entity/statement/Q14990-827A67CE-8AEA-4FAE-8E2D-8CE4D709076E,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/f81efcffa22f97c08b331e95d810ac1eec32bfcd
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P39,http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.wikidata.org/prop/statement/P39,http://www.wikidata.org/entity/Q213107
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.wikidata.org/prop/qualifier/P580,"""1920-11-20T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime"
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.wikidata.org/prop/qualifier/value/P580,http://www.wikidata.org/value/fa35c4409755b1d266f953dde7b9ddb7
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.wikidata.org/prop/qualifier/P582,"""1921-12-16T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime"
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.wikidata.org/prop/qualifier/value/P582,http://www.wikidata.org/value/49619b7843a10a56e42cfcfdd568a88a
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.wikidata.org/prop/qualifier/P1365,http://www.wikidata.org/entity/Q14989
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.wikidata.org/prop/qualifier/P1366,http://www.wikidata.org/entity/Q14991
http://www.wikidata.org/entity/statement/Q14990-89E45C3D-BD1B-4513-9310-443DD4CC2AC8,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/fa278ebfc458360e5aed63d5058cca83c46134f1
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P39,http://www.wikidata.org/entity/statement/Q14990-C7B41304-F3C8-406D-86AE-F65458534A84
http://www.wikidata.org/entity/statement/Q14990-C7B41304-F3C8-406D-86AE-F65458534A84,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-C7B41304-F3C8-406D-86AE-F65458534A84,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-C7B41304-F3C8-406D-86AE-F65458534A84,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-C7B41304-F3C8-406D-86AE-F65458534A84,http://www.wikidata.org/prop/statement/P39,http://www.wikidata.org/entity/Q15705021
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P646,http://www.wikidata.org/entity/statement/Q14990-F48E9D83-9DD8-474E-8270-A5D04C766E94
http://www.wikidata.org/entity/statement/Q14990-F48E9D83-9DD8-474E-8270-A5D04C766E94,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-F48E9D83-9DD8-474E-8270-A5D04C766E94,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-F48E9D83-9DD8-474E-8270-A5D04C766E94,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-F48E9D83-9DD8-474E-8270-A5D04C766E94,http://www.wikidata.org/prop/statement/P646,"""/m/09d56l"" ."
http://www.wikidata.org/entity/statement/Q14990-F48E9D83-9DD8-474E-8270-A5D04C766E94,http://www.wikidata.org/prop/statement/value-normalized/P646,http://g.co/kg/m/09d56l
http://www.wikidata.org/entity/statement/Q14990-F48E9D83-9DD8-474E-8270-A5D04C766E94,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/2b00cb481cddcac7623114367489b5c194901c4a
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P268,http://www.wikidata.org/entity/statement/Q14990-4A401DF9-7015-43E0-9B65-8802DBDC2EBD
http://www.wikidata.org/entity/statement/Q14990-4A401DF9-7015-43E0-9B65-8802DBDC2EBD,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-4A401DF9-7015-43E0-9B65-8802DBDC2EBD,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-4A401DF9-7015-43E0-9B65-8802DBDC2EBD,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-4A401DF9-7015-43E0-9B65-8802DBDC2EBD,http://www.wikidata.org/prop/statement/P268,"""120628351"" ."
http://www.wikidata.org/entity/statement/Q14990-4A401DF9-7015-43E0-9B65-8802DBDC2EBD,http://www.wikidata.org/prop/statement/value-normalized/P268,http://data.bnf.fr/ark:/12148/cb120628351
http://www.wikidata.org/entity/statement/Q14990-4A401DF9-7015-43E0-9B65-8802DBDC2EBD,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/87c57e749a0f4c2e355eb3a1c2bb5d589405194f
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q14990-731D7A2C-19E9-4FB9-A87C-842AC8FF5643
http://www.wikidata.org/entity/statement/Q14990-731D7A2C-19E9-4FB9-A87C-842AC8FF5643,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-731D7A2C-19E9-4FB9-A87C-842AC8FF5643,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-731D7A2C-19E9-4FB9-A87C-842AC8FF5643,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-731D7A2C-19E9-4FB9-A87C-842AC8FF5643,http://www.wikidata.org/prop/statement/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Carton%20de%20Wiart.jpg
http://www.wikidata.org/entity/statement/Q14990-731D7A2C-19E9-4FB9-A87C-842AC8FF5643,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/d4bd87b862b12d99d26e86472d44f26858dee639
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P106,http://www.wikidata.org/entity/statement/Q14990-5B874E4A-5C4E-40B6-A8CF-FD203D0A12E3
http://www.wikidata.org/entity/statement/Q14990-5B874E4A-5C4E-40B6-A8CF-FD203D0A12E3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-5B874E4A-5C4E-40B6-A8CF-FD203D0A12E3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-5B874E4A-5C4E-40B6-A8CF-FD203D0A12E3,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-5B874E4A-5C4E-40B6-A8CF-FD203D0A12E3,http://www.wikidata.org/prop/statement/P106,http://www.wikidata.org/entity/Q82955
http://www.wikidata.org/entity/statement/Q14990-5B874E4A-5C4E-40B6-A8CF-FD203D0A12E3,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/d5847b9b6032aa8b13dae3c2dfd9ed5d114d21b3
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P106,http://www.wikidata.org/entity/statement/Q14990-1677eae2-4d3f-35a7-bb38-9e854248089a
http://www.wikidata.org/entity/statement/Q14990-1677eae2-4d3f-35a7-bb38-9e854248089a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-1677eae2-4d3f-35a7-bb38-9e854248089a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-1677eae2-4d3f-35a7-bb38-9e854248089a,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-1677eae2-4d3f-35a7-bb38-9e854248089a,http://www.wikidata.org/prop/statement/P106,http://www.wikidata.org/entity/Q36180
http://www.wikidata.org/entity/statement/Q14990-1677eae2-4d3f-35a7-bb38-9e854248089a,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/63309730314f4c20bf6b1008fe8ffd2b155272b3
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P1273,http://www.wikidata.org/entity/statement/Q14990-BA246D69-145C-4DD2-B659-512FF24435A8
http://www.wikidata.org/entity/statement/Q14990-BA246D69-145C-4DD2-B659-512FF24435A8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-BA246D69-145C-4DD2-B659-512FF24435A8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-BA246D69-145C-4DD2-B659-512FF24435A8,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-BA246D69-145C-4DD2-B659-512FF24435A8,http://www.wikidata.org/prop/statement/P1273,"""a11275418"" ."
http://www.wikidata.org/entity/statement/Q14990-BA246D69-145C-4DD2-B659-512FF24435A8,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/5155ac49ee6e5018ad60f412b025a8d2338511be
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P1412,http://www.wikidata.org/entity/statement/Q14990-5FB97CF6-E1A8-45EB-9F52-84A99ABBB569
http://www.wikidata.org/entity/statement/Q14990-5FB97CF6-E1A8-45EB-9F52-84A99ABBB569,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-5FB97CF6-E1A8-45EB-9F52-84A99ABBB569,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-5FB97CF6-E1A8-45EB-9F52-84A99ABBB569,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-5FB97CF6-E1A8-45EB-9F52-84A99ABBB569,http://www.wikidata.org/prop/statement/P1412,http://www.wikidata.org/entity/Q150
http://www.wikidata.org/entity/statement/Q14990-5FB97CF6-E1A8-45EB-9F52-84A99ABBB569,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/f81efcffa22f97c08b331e95d810ac1eec32bfcd
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P735,http://www.wikidata.org/entity/statement/Q14990-D1A83D1A-A35F-4E06-8286-647C314EF45E
http://www.wikidata.org/entity/statement/Q14990-D1A83D1A-A35F-4E06-8286-647C314EF45E,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-D1A83D1A-A35F-4E06-8286-647C314EF45E,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-D1A83D1A-A35F-4E06-8286-647C314EF45E,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-D1A83D1A-A35F-4E06-8286-647C314EF45E,http://www.wikidata.org/prop/statement/P735,http://www.wikidata.org/entity/Q1605665
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P1006,http://www.wikidata.org/entity/statement/Q14990-F8F66412-CA12-4055-AB4B-92E03B26E569
http://www.wikidata.org/entity/statement/Q14990-F8F66412-CA12-4055-AB4B-92E03B26E569,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-F8F66412-CA12-4055-AB4B-92E03B26E569,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-F8F66412-CA12-4055-AB4B-92E03B26E569,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-F8F66412-CA12-4055-AB4B-92E03B26E569,http://www.wikidata.org/prop/statement/P1006,"""069021724"" ."
http://www.wikidata.org/entity/statement/Q14990-F8F66412-CA12-4055-AB4B-92E03B26E569,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/0cb3f068f633738cbceaf1dfba127edd9dda4d53
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P734,http://www.wikidata.org/entity/statement/Q14990-99314953-45dc-fd1e-10b2-1e1f6fea1ad5
http://www.wikidata.org/entity/statement/Q14990-99314953-45dc-fd1e-10b2-1e1f6fea1ad5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-99314953-45dc-fd1e-10b2-1e1f6fea1ad5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-99314953-45dc-fd1e-10b2-1e1f6fea1ad5,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-99314953-45dc-fd1e-10b2-1e1f6fea1ad5,http://www.wikidata.org/prop/statement/P734,http://www.wikidata.org/entity/Q18324538
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P269,http://www.wikidata.org/entity/statement/Q14990-F14F6488-23CB-4E41-9EFB-6EA498382090
http://www.wikidata.org/entity/statement/Q14990-F14F6488-23CB-4E41-9EFB-6EA498382090,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
http://www.wikidata.org/entity/statement/Q14990-F14F6488-23CB-4E41-9EFB-6EA498382090,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#BestRank
http://www.wikidata.org/entity/statement/Q14990-F14F6488-23CB-4E41-9EFB-6EA498382090,http://wikiba.se/ontology-beta#rank,http://wikiba.se/ontology-beta#NormalRank
http://www.wikidata.org/entity/statement/Q14990-F14F6488-23CB-4E41-9EFB-6EA498382090,http://www.wikidata.org/prop/statement/P269,"""028885449"" ."
http://www.wikidata.org/entity/statement/Q14990-F14F6488-23CB-4E41-9EFB-6EA498382090,http://www.wikidata.org/prop/statement/value-normalized/P269,https://www.idref.fr/028885449/id
http://www.wikidata.org/entity/statement/Q14990-F14F6488-23CB-4E41-9EFB-6EA498382090,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.wikidata.org/reference/5f8cc956bc8d53371d304dd28abf0929735480d7
http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/P463,http://www.wikidata.org/entity/statement/Q14990-00db9f0c-4d44-6001-f486-32cec833e592
http://www.wikidata.org/entity/statement/Q14990-00db9f0c-4d44-6001-f486-32cec833e592,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Statement
